timestamp,system,codec,channel_mode,snr_db,step,jpeg_q,avg_psnr,avg_ms_ssim,avg_lpips,pilot_symbols,data_symbols_avg,total_symbols_avg,bits_per_data_symbol,throughput_kbps_payload,throughput_kbps_effective,avg_encode_ms_per_image,batch_size,max_images,seed,run_name,run_dir,n_fft,n_data,n_cp,n_pilot,taps,decay,eq,snr_mode,ofdm_tx_pwr,ofdm_symbols,ofdm_fix_channel,ofdm_clip,ofdm_cr,ofdm_pilot_seed,bw_hz,ofdm_symbol_duration_ms
2026-02-03 23:09:42,digital,jpeg,ofdm,3,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,6891.3125,6892.3125,12.0,300.0,299.9437779410031,,8,32,42,digital_ofdm_snr3dB_jpegq15_mcs0,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:09:42,digital,jpeg,ofdm,3,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,8004.21875,8005.21875,12.0,300.0,299.95120370695673,,8,32,42,digital_ofdm_snr3dB_jpegq20_mcs0,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:12:10,semantic,,ofdm,4,100,,15.908145427703857,0.5418383628129959,0.42214639484882355,1,299.0,300.0,,,,4607.313236750997,8,32,42,semantic_ofdm_snr4dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr4dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:12:10,digital,jpeg,ofdm,4,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,5639.53125,5640.53125,12.0,300.0,299.926314564785,,8,32,42,digital_ofdm_snr4dB_jpegq10_mcs0,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:12:10,digital,jpeg,ofdm,4,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,6891.3125,6892.3125,12.0,300.0,299.9437779410031,,8,32,42,digital_ofdm_snr4dB_jpegq15_mcs0,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:12:10,digital,jpeg,ofdm,4,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,8004.21875,8005.21875,12.0,300.0,299.95120370695673,,8,32,42,digital_ofdm_snr4dB_jpegq20_mcs0,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:14:38,semantic,,ofdm,5,100,,15.968273401260376,0.5504296720027924,0.41249051690101624,1,299.0,300.0,,,,4601.9013662480575,8,32,42,semantic_ofdm_snr5dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr5dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:14:38,digital,jpeg,ofdm,5,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,2819.90625,2820.90625,24.0,600.0,599.7164031948953,,8,32,42,digital_ofdm_snr5dB_jpegq10_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:14:38,digital,jpeg,ofdm,5,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,3445.78125,3446.78125,24.0,600.0,599.7787791145724,,8,32,42,digital_ofdm_snr5dB_jpegq15_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:14:38,digital,jpeg,ofdm,5,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,4002.3125,4003.3125,24.0,600.0,599.7970430737045,,8,32,42,digital_ofdm_snr5dB_jpegq20_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
